label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
ㅡ,0.0,0.0,0.0,-0.13908863,-0.20796515,0.03691367,-0.3267596,-0.2815933,0.021825442,-0.47121638,-0.21696568,-0.0025734582,-0.5608056,-0.1072983,-0.028844679,-0.4185297,-0.36983082,-0.06072894,-0.66234905,-0.37327617,-0.09601315,-0.81069195,-0.3640135,-0.112934515,-0.92505974,-0.35838985,-0.12578224,-0.42891625,-0.227769,-0.10108956,-0.6130784,-0.056335825,-0.13085864,-0.532354,-0.009958594,-0.11387459,-0.45166415,-0.046210773,-0.100713514,-0.4173789,-0.053131398,-0.1322374,-0.5693889,0.07585525,-0.13649909,-0.4902963,0.09385071,-0.08109726,-0.41639856,0.055803627,-0.048946645,-0.38761228,0.10914235,-0.16206917,-0.4983161,0.18493181,-0.13700046,-0.4262485,0.19011147,-0.076083526,-0.36254305,0.1634254,-0.03531554
ㅣ,0.0,0.0,0.0,-0.18757498,-0.03710138,-0.096794985,-0.3237496,-0.10335501,-0.17767927,-0.3393753,-0.20843042,-0.25458562,-0.2143482,-0.21560964,-0.3182323,-0.23030314,-0.5607612,-0.124905586,-0.351894,-0.5172223,-0.20914902,-0.31446114,-0.33024648,-0.2384972,-0.26315254,-0.26712903,-0.24680662,-0.11931702,-0.5770723,-0.12561277,-0.24025562,-0.48825514,-0.21109377,-0.20743477,-0.2681097,-0.21975678,-0.17123827,-0.22862722,-0.21250814,-0.012682797,-0.5426517,-0.1382537,-0.12944202,-0.49037033,-0.23867397,-0.13607457,-0.2798056,-0.23531483,-0.11062597,-0.17967878,-0.20791143,0.08237846,-0.49162108,-0.1571709,0.074900895,-0.68028456,-0.22028716,0.07967614,-0.8224321,-0.23372369,0.084366575,-0.96906084,-0.23195572
ㅣ,0.0,0.0,0.0,-0.14592233,0.018272348,-0.11686953,-0.27687186,-0.04944979,-0.18150592,-0.19046201,-0.15821633,-0.23301588,-0.043023705,-0.17885782,-0.2679594,-0.27310884,-0.51017433,-0.10917471,-0.2511549,-0.4242414,-0.1924597,-0.2099294,-0.24862589,-0.24351703,-0.19180806,-0.19287227,-0.2690457,-0.1502595,-0.5740262,-0.093151405,-0.121118985,-0.43407276,-0.16656895,-0.097426996,-0.24471082,-0.19101128,-0.10891243,-0.21539378,-0.20169348,-0.026180692,-0.5580131,-0.09192928,-0.0063641556,-0.46859193,-0.18757124,-0.0030163745,-0.27932337,-0.19517551,-0.010346808,-0.19124775,-0.17806588,0.0913526,-0.5183362,-0.09867356,0.10020291,-0.69662607,-0.16367206,0.123164915,-0.8334529,-0.17390165,0.1382836,-0.97595876,-0.16847001
ㅣ,0.0,0.0,0.0,-0.18111151,0.018777344,-0.08809138,-0.32660785,-0.018577913,-0.1555135,-0.36422464,-0.1277266,-0.22160491,-0.26852015,-0.19393723,-0.27554262,-0.32693547,-0.42635307,-0.097849846,-0.41930014,-0.41720295,-0.1848776,-0.36312532,-0.25190908,-0.22071777,-0.30916458,-0.1745244,-0.22870196,-0.22594804,-0.48450157,-0.09918054,-0.30653593,-0.4359009,-0.19836202,-0.2510328,-0.23030263,-0.22355661,-0.20819874,-0.15907717,-0.22071777,-0.1168972,-0.5017882,-0.1135521,-0.19908854,-0.47662488,-0.21734668,-0.18345304,-0.2771133,-0.22923426,-0.14904934,-0.16969498,-0.20883018,-0.013156917,-0.49732107,-0.1334239,-0.04510949,-0.69037026,-0.19357151,-0.07040471,-0.8305062,-0.21433042,-0.09419717,-0.9713795,-0.21805637
ㅣ,0.0,0.0,0.0,-0.16458969,0.026632316,-0.14686412,-0.30974522,-0.0046043936,-0.24188308,-0.26830864,-0.101292156,-0.3228323,-0.12953177,-0.12615769,-0.38739893,-0.30313563,-0.51721585,-0.15033337,-0.32680777,-0.41919467,-0.2526763,-0.27341214,-0.2426286,-0.30818436,-0.24204525,-0.19095348,-0.33478194,-0.17527501,-0.57299274,-0.12913239,-0.18508615,-0.4345602,-0.21991116,-0.14349732,-0.23903048,-0.24400318,-0.14597502,-0.23410593,-0.25229087,-0.04463872,-0.55199623,-0.12575951,-0.054395497,-0.46075335,-0.2372574,-0.04460431,-0.2601587,-0.2436177,-0.04155512,-0.17819712,-0.22415134,0.07749294,-0.51430064,-0.13298711,0.079058826,-0.679333,-0.20487772,0.09720691,-0.8172433,-0.21798378,0.10863899,-0.97036105,-0.21586369
ㅣ,0.0,0.0,0.0,-0.17501779,0.0071380096,-0.08173431,-0.33102298,-0.029110579,-0.1485413,-0.39257753,-0.13865022,-0.21752727,-0.31635252,-0.2367962,-0.27353203,-0.33988187,-0.4331093,-0.08961577,-0.44167405,-0.46197125,-0.1871141,-0.37856868,-0.29180932,-0.22568691,-0.31943756,-0.196163,-0.23050852,-0.23718539,-0.49652043,-0.0959673,-0.31851888,-0.46864066,-0.20936765,-0.25202534,-0.24505031,-0.23533012,-0.20390922,-0.1503592,-0.2260578,-0.12608413,-0.5225009,-0.11655183,-0.20990096,-0.52629524,-0.2243888,-0.19115953,-0.31277093,-0.22939584,-0.16081358,-0.18607347,-0.2015789,-0.01910267,-0.5210458,-0.14297791,-0.04719952,-0.7092509,-0.199539,-0.074750565,-0.8411411,-0.21511647,-0.104507536,-0.97138953,-0.21326204
ㅣ,0.0,0.0,0.0,-0.18476523,0.034272175,-0.06945441,-0.3500443,0.025039343,-0.13285285,-0.4450807,-0.040759895,-0.20139991,-0.3857933,-0.13610646,-0.25742877,-0.39917848,-0.37683028,-0.09166406,-0.52416074,-0.3862838,-0.19534272,-0.4334872,-0.2201418,-0.23925726,-0.3562254,-0.13693838,-0.24713159,-0.29602814,-0.45133948,-0.108321294,-0.39777672,-0.40600953,-0.22896005,-0.3107399,-0.18798928,-0.2594478,-0.24913706,-0.09330487,-0.25339067,-0.17863202,-0.49838507,-0.13779956,-0.278853,-0.48008728,-0.24874683,-0.23753469,-0.26810807,-0.25621736,-0.19460042,-0.14693989,-0.22976767,-0.06565398,-0.5201714,-0.17222449,-0.11887825,-0.7130243,-0.22492191,-0.16409217,-0.8343872,-0.2374401,-0.21113104,-0.9487337,-0.23521914
ㅖ,0.0,0.0,0.0,-0.12866484,-0.16680466,-0.0242309,-0.21672998,-0.3403739,-0.07081252,-0.28655648,-0.44744006,-0.12317251,-0.2683571,-0.44944918,-0.17517768,-0.016413782,-0.5474614,-0.10715532,0.06475135,-0.77392966,-0.17416394,0.11863533,-0.88764167,-0.20528592,0.17156564,-0.95897955,-0.22566223,0.04601491,-0.44825202,-0.14101444,0.1259262,-0.6326176,-0.22667597,0.19102313,-0.74063265,-0.26600933,0.25692317,-0.8107618,-0.28709525,0.08412074,-0.3184481,-0.1742653,0.0066297054,-0.3880389,-0.25952134,-0.08244296,-0.39728686,-0.285676,-0.12653875,-0.39812383,-0.29297498,0.096590124,-0.18097207,-0.20822579,0.12329052,-0.21899918,-0.27837703,0.15985693,-0.23782346,-0.30351794,0.2128438,-0.25722697,-0.3158856
ㅖ,0.0,0.0,0.0,-0.11578835,-0.16473031,-0.026221925,-0.1723017,-0.3304235,-0.06817819,-0.22303791,-0.42092398,-0.113286674,-0.23245668,-0.44672036,-0.15648916,-0.009104531,-0.52824914,-0.099407144,0.046081357,-0.747717,-0.15785755,0.089388415,-0.8735064,-0.18473695,0.13484848,-0.9695789,-0.20428558,0.047642216,-0.44899905,-0.12755717,0.098657906,-0.6602922,-0.20526302,0.14833982,-0.7979055,-0.24240541,0.19844197,-0.9039691,-0.26469088,0.08109957,-0.3334481,-0.15541397,-0.0137472395,-0.43450785,-0.24709709,-0.13598824,-0.40082487,-0.26938254,-0.2063389,-0.35916486,-0.26918703,0.089425005,-0.2112657,-0.18317305,0.10529023,-0.29278684,-0.26977348,0.13972847,-0.34878343,-0.30691594,0.19221166,-0.4095624,-0.32509613
ㅣ,0.0,0.0,0.0,-0.18440793,0.010180249,-0.11794956,-0.33813077,-0.02718605,-0.20005341,-0.33971253,-0.13662833,-0.27538076,-0.21206464,-0.16901797,-0.33568186,-0.32347098,-0.5121431,-0.121681556,-0.40686458,-0.46093845,-0.2180259,-0.34126556,-0.27605388,-0.26634538,-0.28847232,-0.2212442,-0.28598744,-0.20578091,-0.5664751,-0.11225336,-0.26967853,-0.47344777,-0.21272253,-0.21493314,-0.2556,-0.24375701,-0.17969918,-0.21019006,-0.24945322,-0.08407104,-0.56214505,-0.117065676,-0.14020894,-0.5000251,-0.22725767,-0.12664281,-0.28337163,-0.23923934,-0.10045457,-0.18513133,-0.22038294,0.031014904,-0.5388993,-0.12944017,0.028936576,-0.71683574,-0.18728605,0.035101138,-0.84313047,-0.1981874,0.03944851,-0.9799225,-0.1954375
ㅖ,0.0,0.0,0.0,-0.118153036,-0.16555934,-0.026353078,-0.18085073,-0.32735312,-0.06794817,-0.23283331,-0.41701108,-0.112471126,-0.2499375,-0.45226443,-0.15515509,-0.02374136,-0.5188123,-0.10075965,0.029605674,-0.740871,-0.16183354,0.0711048,-0.869719,-0.1911606,0.114081435,-0.97042525,-0.21274458,0.03623684,-0.44337985,-0.12873168,0.08013634,-0.6564044,-0.20693722,0.12876774,-0.79648614,-0.2442978,0.17732312,-0.9045984,-0.26733357,0.072624184,-0.3301985,-0.15641335,-0.025300296,-0.4334775,-0.24468495,-0.1425781,-0.40827614,-0.2644299,-0.21139556,-0.373663,-0.2646235,0.08468272,-0.20886208,-0.18457896,0.09438106,-0.283067,-0.26907578,0.12243686,-0.33762187,-0.30508128,0.16538447,-0.39918754,-0.32327762
ㅖ,0.0,0.0,0.0,-0.12877002,-0.16491282,-0.0294483,-0.19571939,-0.33469814,-0.07619528,-0.25130266,-0.43501183,-0.12687653,-0.23636836,-0.44298327,-0.17633595,-0.026141614,-0.5326963,-0.09794372,0.030698273,-0.74987346,-0.15844844,0.07202464,-0.87419075,-0.18786997,0.11569489,-0.9706286,-0.21093798,0.035852697,-0.45468947,-0.1283427,0.07705725,-0.6627172,-0.2083966,0.12712134,-0.8013417,-0.24984086,0.18023148,-0.90824264,-0.27603677,0.07247742,-0.3372247,-0.15903491,-0.021393627,-0.437593,-0.24866791,-0.12113673,-0.42352816,-0.27584127,-0.17485072,-0.40771455,-0.282488,0.08286858,-0.21178408,-0.19021587,0.08721757,-0.28160802,-0.27095398,0.11570111,-0.3357865,-0.30711994,0.161949,-0.4030635,-0.32764658
ㅣ,0.0,0.0,0.0,-0.16055903,-0.027257582,-0.08446273,-0.2947014,-0.11866022,-0.14075741,-0.30201763,-0.25990024,-0.1944794,-0.19378886,-0.30162597,-0.23407319,-0.25828883,-0.4865371,-0.08481158,-0.33408448,-0.5384726,-0.16648467,-0.28392586,-0.36565435,-0.2000609,-0.23737979,-0.29085347,-0.20843315,-0.15208256,-0.52800596,-0.08437552,-0.21321507,-0.5412423,-0.18296754,-0.17356707,-0.3225748,-0.2072122,-0.1363979,-0.23888177,-0.20180513,-0.043870002,-0.53815347,-0.09662867,-0.098251596,-0.5824882,-0.19151422,-0.105939835,-0.37906575,-0.19709574,-0.09100054,-0.2577905,-0.17389761,0.059149105,-0.52720684,-0.11476856,0.06629128,-0.72075343,-0.16395555,0.06641833,-0.8488965,-0.17756048,0.065976575,-0.9820374,-0.17677557
ㅖ,0.0,0.0,0.0,-0.12468609,-0.17431189,-0.023962855,-0.18622988,-0.3477471,-0.06461869,-0.2376919,-0.44623065,-0.10995849,-0.2349349,-0.4682293,-0.15470819,-0.014842284,-0.53563523,-0.09181274,0.03635073,-0.7498224,-0.15372469,0.07570449,-0.8733739,-0.18539369,0.12083654,-0.97031575,-0.20948967,0.04322318,-0.45995036,-0.12461279,0.071422875,-0.6705915,-0.20280182,0.12263911,-0.81061906,-0.24292903,0.17806791,-0.91959083,-0.2688937,0.07773682,-0.34455118,-0.15844552,-0.025817884,-0.4623812,-0.24843667,-0.10605909,-0.47206232,-0.28187603,-0.14238858,-0.4722321,-0.29505506,0.08421656,-0.216523,-0.19227825,0.08066173,-0.28520986,-0.27794197,0.10346739,-0.34186807,-0.320823,0.14576034,-0.40628734,-0.34698436
ㅖ,0.0,0.0,0.0,-0.12846056,-0.18373707,-0.022595815,-0.18762529,-0.35586464,-0.068125464,-0.23786561,-0.45486462,-0.11923017,-0.22503363,-0.4587823,-0.16989475,-0.017840235,-0.5354847,-0.10084227,0.032926697,-0.7443706,-0.17067721,0.07070061,-0.8672385,-0.20735525,0.11431234,-0.964691,-0.23728451,0.038780972,-0.45667318,-0.13928083,0.059848715,-0.6678413,-0.23063357,0.11123461,-0.80626523,-0.27797267,0.16892879,-0.9169134,-0.30888,0.070799276,-0.334287,-0.17801283,-0.036589365,-0.4526663,-0.27640772,-0.11919598,-0.45790148,-0.30946687,-0.15600964,-0.4618694,-0.3225731,0.07627949,-0.2003991,-0.21674481,0.07110642,-0.26386216,-0.31181425,0.09393453,-0.3231505,-0.3597402,0.13584675,-0.39524803,-0.38966948
ㅣ,0.0,0.0,0.0,-0.17536145,0.008463089,-0.06550189,-0.33031395,-0.034988813,-0.120118774,-0.39930645,-0.13429832,-0.17920175,-0.32855126,-0.22868069,-0.22721252,-0.3464579,-0.42573717,-0.07034019,-0.44257545,-0.46085575,-0.16310515,-0.38003856,-0.2920167,-0.20320714,-0.32623518,-0.19148341,-0.20934805,-0.24424201,-0.48425856,-0.08234288,-0.3275702,-0.46717975,-0.1911114,-0.26505244,-0.24802186,-0.2180942,-0.21964452,-0.14136484,-0.21046457,-0.12950094,-0.5123816,-0.10783695,-0.21505424,-0.51246136,-0.21195328,-0.19719508,-0.3076971,-0.22237422,-0.16977882,-0.18052511,-0.19911319,-0.020010263,-0.51469725,-0.13770409,-0.04934881,-0.7105603,-0.19129749,-0.07172018,-0.84515035,-0.20823151,-0.09773597,-0.9731044,-0.20860368
ㅖ,0.0,0.0,0.0,-0.11908628,-0.17224486,-0.02778512,-0.17915528,-0.33835885,-0.07514278,-0.2320442,-0.4356814,-0.1264489,-0.23021029,-0.44813052,-0.17517056,-0.016048461,-0.51554877,-0.10854919,0.035120063,-0.7389496,-0.17440479,0.07337336,-0.864924,-0.20618397,0.114162244,-0.9662616,-0.23087983,0.043982238,-0.43757877,-0.13956259,0.07539627,-0.6516428,-0.22705102,0.117497906,-0.785392,-0.26935944,0.16237675,-0.8906526,-0.2946296,0.079508305,-0.32061952,-0.16971451,-0.028421335,-0.4110266,-0.26380762,-0.15063691,-0.3836527,-0.28371748,-0.22470343,-0.34956405,-0.28218594,0.09019527,-0.1960302,-0.20063218,0.096420646,-0.2534326,-0.28524902,0.11986733,-0.30372584,-0.3204741,0.1551585,-0.36143452,-0.33770376
ㅖ,0.0,0.0,0.0,-0.124418244,-0.18058783,-0.017794492,-0.18193153,-0.3576031,-0.055461887,-0.23685329,-0.45009878,-0.10134602,-0.24917467,-0.47620222,-0.1456342,-0.024026992,-0.5364323,-0.08458834,0.0200708,-0.7636453,-0.14593345,0.052617997,-0.88277245,-0.17206748,0.09665678,-0.97722304,-0.18892491,0.045249347,-0.46296284,-0.12019842,0.056205403,-0.6867619,-0.20029621,0.080667615,-0.81561923,-0.23839998,0.123251714,-0.91846615,-0.25815013,0.090686664,-0.35190588,-0.15590829,-0.054200865,-0.43213373,-0.24677883,-0.16308302,-0.3934592,-0.2707184,-0.21060407,-0.35043168,-0.2703194,0.102661274,-0.23405711,-0.19141862,0.04824378,-0.28442672,-0.265332,0.059988994,-0.30646726,-0.29286247,0.105389185,-0.3305482,-0.30443326
ㅣ,0.0,0.0,0.0,-0.17446086,-0.028261667,-0.086109035,-0.31642446,-0.10966984,-0.14630747,-0.32349235,-0.23906782,-0.20581181,-0.21465059,-0.27608293,-0.25263795,-0.27142465,-0.5026826,-0.08499853,-0.35835603,-0.5454825,-0.17360729,-0.3075741,-0.36843628,-0.21284498,-0.25810254,-0.28472504,-0.22191408,-0.16120656,-0.5383073,-0.08652547,-0.23313373,-0.5376566,-0.18887667,-0.19544911,-0.31827906,-0.21932292,-0.1586205,-0.2299244,-0.217287,-0.048422426,-0.53998935,-0.10105453,-0.111027166,-0.563479,-0.20173997,-0.118177734,-0.36051306,-0.21469581,-0.10193559,-0.23985788,-0.19396645,0.05811368,-0.52215606,-0.12104355,0.06793339,-0.72314745,-0.16870256,0.07059707,-0.8541404,-0.18017775,0.07243972,-0.9815024,-0.17721641
ㅖ,0.0,0.0,0.0,-0.11774495,-0.16282886,-0.024177214,-0.1753152,-0.3386775,-0.061516695,-0.22589213,-0.43852544,-0.10404357,-0.23706643,-0.47187385,-0.14427038,-0.02026244,-0.5248576,-0.08911756,0.023900317,-0.75456244,-0.147696,0.05815231,-0.87839067,-0.17343725,0.09986424,-0.9766199,-0.19036973,0.051129214,-0.45278332,-0.11637587,0.06823364,-0.67633164,-0.19164209,0.09842288,-0.80754465,-0.22550699,0.1400765,-0.9120929,-0.24312459,0.09745909,-0.34436554,-0.14407463,-0.032464303,-0.4250286,-0.23157527,-0.14626959,-0.3806888,-0.2509546,-0.20386988,-0.32645246,-0.24684383,0.11241523,-0.23090708,-0.17216489,0.09312142,-0.28954002,-0.24664809,0.11010925,-0.32381937,-0.27503195,0.1491257,-0.357494,-0.2863855
ㅖ,0.0,0.0,0.0,-0.116997145,-0.16718629,-0.025816943,-0.1813326,-0.33876774,-0.06592197,-0.23573042,-0.44309703,-0.11040698,-0.24102879,-0.47362193,-0.15229827,-0.019908627,-0.51832664,-0.0992001,0.02688246,-0.74737155,-0.16159657,0.060966346,-0.87168527,-0.19037235,0.09828224,-0.97282356,-0.20965408,0.0468619,-0.44708976,-0.12616515,0.069746494,-0.66251326,-0.20671777,0.10353424,-0.79595107,-0.2441067,0.14234877,-0.90524185,-0.26426935,0.091739394,-0.33949712,-0.15239613,-0.030272126,-0.41779217,-0.24117042,-0.14495753,-0.37744993,-0.25702646,-0.21024495,-0.32566977,-0.2501751,0.10920594,-0.22400601,-0.17950802,0.09498105,-0.28067985,-0.2542859,0.11718952,-0.31107128,-0.27992967,0.15574338,-0.34048468,-0.28873858
ㅖ,0.0,0.0,0.0,-0.119888626,-0.16478887,-0.025638934,-0.18295819,-0.3311241,-0.06511002,-0.23382537,-0.42712438,-0.108257346,-0.24999475,-0.4610845,-0.14917956,-0.023093283,-0.5150867,-0.10187231,0.021801898,-0.7434992,-0.16204636,0.053702787,-0.87208635,-0.1885539,0.08931201,-0.97416675,-0.20741875,0.043637443,-0.44123855,-0.12867008,0.06863517,-0.65141916,-0.20857969,0.10458729,-0.7837667,-0.24572894,0.14633319,-0.8884678,-0.26701236,0.08746157,-0.33174616,-0.1548874,-0.029626606,-0.40682787,-0.24514848,-0.14658184,-0.3714171,-0.26643193,-0.21393196,-0.32574707,-0.26546448,0.105235,-0.21614717,-0.18139495,0.10455289,-0.26774693,-0.26256222,0.12691244,-0.30430302,-0.2966157,0.16376752,-0.34286383,-0.31267503
ㅐ,0.0,0.0,0.0,-0.13044348,-0.021979693,-0.08934406,-0.25031754,-0.11612798,-0.14704151,-0.19971128,-0.21180648,-0.20126553,-0.087763615,-0.24673085,-0.25394583,-0.22129193,-0.4774168,-0.10207995,-0.260395,-0.6660964,-0.16498753,-0.28423843,-0.8057732,-0.19894992,-0.29760844,-0.92922544,-0.21901858,-0.11562601,-0.5048398,-0.09976434,-0.14816704,-0.4984551,-0.20647568,-0.1294095,-0.30134267,-0.2388943,-0.119640484,-0.21378373,-0.23503494,-0.018886063,-0.47856733,-0.10439557,-0.034175232,-0.46540835,-0.21901858,-0.04058185,-0.27422085,-0.21979046,-0.0459046,-0.17402214,-0.1851527,0.07204031,-0.44023338,-0.11452639,0.06311903,-0.631671,-0.18303005,0.060897306,-0.74807125,-0.18235466,0.05130023,-0.87468344,-0.16421565
ㅐ,0.0,0.0,0.0,-0.15897234,0.005385709,-0.077413045,-0.2895093,-0.04571744,-0.14453831,-0.34835312,-0.12969382,-0.21655282,-0.27004933,-0.1939328,-0.28683573,-0.28786746,-0.409734,-0.098039545,-0.36861426,-0.61311597,-0.16317856,-0.43178618,-0.74559975,-0.19078243,-0.48357508,-0.8513391,-0.20341296,-0.1992833,-0.4437216,-0.11051731,-0.301007,-0.42414778,-0.23631352,-0.2673954,-0.23429613,-0.2676862,-0.23358674,-0.13679315,-0.25525936,-0.11423625,-0.44622758,-0.12976871,-0.2056139,-0.42718512,-0.25342587,-0.18387052,-0.23510827,-0.25199986,-0.15197155,-0.12905945,-0.21186729,-0.039417814,-0.43418768,-0.15523355,-0.08268662,-0.61850464,-0.22246066,-0.11228886,-0.7399517,-0.22347926,-0.14293328,-0.86033213,-0.20687619
ㅐ,0.0,0.0,0.0,-0.12960638,-0.013097228,-0.090100326,-0.23910561,-0.09995533,-0.14965826,-0.17941515,-0.19180404,-0.20578016,-0.06345731,-0.22929417,-0.26094761,-0.22456004,-0.45787835,-0.10909397,-0.26961306,-0.6482292,-0.17657384,-0.2988213,-0.7920096,-0.21513382,-0.31637552,-0.9180844,-0.23880428,-0.12113332,-0.49136427,-0.10642149,-0.14645183,-0.4780729,-0.2155156,-0.12513986,-0.2846223,-0.2489215,-0.116587564,-0.19985025,-0.24739437,-0.024307357,-0.46888414,-0.110811986,-0.033249266,-0.44714823,-0.22639638,-0.03572698,-0.25832418,-0.22754174,-0.040416636,-0.15975244,-0.19461302,0.066896,-0.43436417,-0.12102462,0.05990554,-0.62359697,-0.19165425,0.060799897,-0.74195874,-0.19232237,0.053708874,-0.8706623,-0.17581029
ㅐ,0.0,0.0,0.0,-0.144476,0.009039094,-0.09330348,-0.25353315,-0.014619524,-0.18537794,-0.32094184,-0.06250654,-0.27792507,-0.2646987,-0.10731845,-0.36905423,-0.26397514,-0.3933993,-0.16562068,-0.34650195,-0.5714986,-0.254292,-0.40891293,-0.7158949,-0.29872218,-0.45716146,-0.82802325,-0.32462406,-0.16498853,-0.44602683,-0.17346686,-0.24014877,-0.37232822,-0.3057176,-0.21441917,-0.16619153,-0.3285944,-0.19729003,-0.059431434,-0.31668332,-0.066496335,-0.43876806,-0.1878358,-0.12881094,-0.37320426,-0.30760822,-0.12758347,-0.1872359,-0.29494092,-0.118024975,-0.0736109,-0.25599357,0.016594227,-0.40497223,-0.21118526,0.0017246412,-0.56332374,-0.28605485,-0.011626209,-0.6825353,-0.29191583,-0.028487734,-0.7930837,-0.28113917
ㅐ,0.0,0.0,0.0,-0.12627293,-0.023090057,-0.08039488,-0.23035595,-0.10374254,-0.1388641,-0.21151981,-0.18112071,-0.19647905,-0.1221198,-0.2233152,-0.2522906,-0.23342913,-0.4820801,-0.110009156,-0.2759079,-0.64768183,-0.18404485,-0.3043016,-0.78837866,-0.22951038,-0.32146284,-0.9109396,-0.25855514,-0.11918418,-0.52822405,-0.114755034,-0.13718733,-0.49360645,-0.23596478,-0.1218172,-0.28197345,-0.27526063,-0.11705996,-0.16348962,-0.2754505,-0.009526372,-0.50544864,-0.12595531,-0.015103351,-0.46665725,-0.24526669,-0.026301203,-0.27071857,-0.24887358,-0.04002788,-0.14965315,-0.21698128,0.08811439,-0.4564783,-0.14294554,0.088538006,-0.6386139,-0.22058813,0.09701464,-0.76513505,-0.22932054,0.09485665,-0.89360476,-0.21736093
ㅐ,0.0,0.0,0.0,-0.16271569,0.025718244,-0.06382848,-0.30195436,-0.005128891,-0.13622871,-0.4056126,-0.045715008,-0.21449645,-0.37124857,-0.08684766,-0.29388672,-0.30704233,-0.38247705,-0.13031016,-0.43458745,-0.5505277,-0.20888406,-0.52755773,-0.66298664,-0.24613012,-0.5976353,-0.75566226,-0.26796752,-0.21537048,-0.44015914,-0.15255575,-0.33309072,-0.35452512,-0.28327414,-0.29886538,-0.14303805,-0.30817288,-0.26141658,-0.033958185,-0.29776442,-0.12208972,-0.44217658,-0.17939332,-0.22226864,-0.3795249,-0.29939708,-0.20934118,-0.17994529,-0.28898862,-0.18410917,-0.06311023,-0.25123233,-0.041267842,-0.41264945,-0.2122515,-0.082410865,-0.57920057,-0.2857232,-0.11294305,-0.6975937,-0.29245812,-0.14183712,-0.8095905,-0.28388643
ㅐ,0.0,0.0,0.0,-0.118669055,-0.02151316,-0.09951819,-0.2111975,-0.11592745,-0.16319151,-0.15654524,-0.19379245,-0.22078317,-0.05599877,-0.2384745,-0.27478114,-0.20334734,-0.46749422,-0.12743862,-0.22685449,-0.6544122,-0.2064083,-0.23708329,-0.80410975,-0.25137588,-0.23705393,-0.9301784,-0.28030995,-0.0897907,-0.50375986,-0.119237565,-0.0818623,-0.49495068,-0.2395811,-0.0736378,-0.27977222,-0.26962093,-0.08683585,-0.1834839,-0.26409212,0.01583046,-0.47893417,-0.12025118,0.03802257,-0.45806396,-0.24289839,0.017636774,-0.26576924,-0.24105546,-0.009077253,-0.1619802,-0.20659259,0.11296476,-0.43365055,-0.1281758,0.13542707,-0.6108437,-0.21322717,0.15742938,-0.73092234,-0.22539052,0.16471106,-0.8639277,-0.21562296
ㅐ,0.0,0.0,0.0,-0.1385868,0.015213908,-0.08901106,-0.24888827,-0.005336516,-0.17254597,-0.27031624,-0.06278377,-0.25543115,-0.19084378,-0.11474052,-0.33692408,-0.26369032,-0.4037946,-0.15194069,-0.33406052,-0.5783793,-0.24058048,-0.3894003,-0.7241571,-0.29237214,-0.431734,-0.8412556,-0.32541484,-0.16116598,-0.46221405,-0.15890191,-0.20999277,-0.38203442,-0.2860606,-0.1810739,-0.18256715,-0.31650442,-0.16799946,-0.0898565,-0.31334868,-0.057012536,-0.45046148,-0.1722675,-0.090823546,-0.37070042,-0.2921865,-0.0893647,-0.18699576,-0.28438994,-0.08755632,-0.08440678,-0.24893397,0.03305512,-0.41382933,-0.1934297,0.0146155385,-0.57519007,-0.27399448,0.0011991512,-0.69757533,-0.28086287,-0.01931411,-0.82089466,-0.269168
ㅐ,0.0,0.0,0.0,-0.101733066,0.042778533,-0.13496311,-0.17327504,0.008910485,-0.21910542,-0.07022771,-0.046416275,-0.2863873,0.040399723,-0.09610736,-0.34903455,-0.19111803,-0.3493873,-0.20040712,-0.20148623,-0.55279785,-0.31227723,-0.19474398,-0.73078996,-0.38259563,-0.18301682,-0.88413244,-0.42990068,-0.09221725,-0.43291518,-0.17419755,-0.013776427,-0.351686,-0.30364725,-0.0006020957,-0.14508513,-0.33049607,-0.03281621,-0.08043144,-0.33049607,0.006757544,-0.42999208,-0.16093296,0.09639811,-0.34485254,-0.2795153,0.084398724,-0.17656547,-0.2667301,0.04575005,-0.10593079,-0.23348872,0.09706342,-0.40287527,-0.15925491,0.15544926,-0.5461979,-0.25490385,0.18490975,-0.65871906,-0.2689675,0.19342673,-0.7778403,-0.26081696
